Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
12	31903	ENSSSCG00000017265	AXIN2	protein_coding	gene	ENSSSCG00000017265
12	422926	ENSSSCG00000023992	CEP112	protein_coding	gene	ENSSSCG00000023992
12	2348	ENSSSCG00000031821	HASPIN	protein_coding	gene	ENSSSCG00000031821
12	36658	ENSSSCG00000017870	NCBP3	protein_coding	gene	ENSSSCG00000017870
12	25838	ENSSSCG00000023014	ENSSSCG00000023014	protein_coding	gene	ENSSSCG00000023014
12	27751	ENSSSCG00000017873	CAMKK1	protein_coding	gene	ENSSSCG00000017873
12	18345	ENSSSCG00000022405	P2RX1	protein_coding	gene	ENSSSCG00000022405
12	44675	ENSSSCG00000017874	ATP2A3	protein_coding	gene	ENSSSCG00000017874
12	32869	ENSSSCG00000017378	DHX8	protein_coding	gene	ENSSSCG00000017378
12	3106	ENSSSCG00000017380	ARL4D	protein_coding	gene	ENSSSCG00000017380
12	4336	ENSSSCG00000030167	SLC25A39	protein_coding	gene	ENSSSCG00000030167
12	112290	ENSSSCG00000032049	ZZEF1	protein_coding	gene	ENSSSCG00000032049
12	9854	ENSSSCG00000017359	RUNDC3A	protein_coding	gene	ENSSSCG00000017359
12	12512	ENSSSCG00000017876	CYB5D2	protein_coding	gene	ENSSSCG00000017876
12	27180	ENSSSCG00000017372	MPP3	protein_coding	gene	ENSSSCG00000017372
12	83720	ENSSSCG00000017877	ANKFY1	protein_coding	gene	ENSSSCG00000017877
12	16402	ENSSSCG00000017358	SLC4A1	protein_coding	gene	ENSSSCG00000017358
12	3874	ENSSSCG00000017373	CFAP97D1	protein_coding	gene	ENSSSCG00000017373
12	13381	ENSSSCG00000020744	DUSP3	protein_coding	gene	ENSSSCG00000020744
12	54428	ENSSSCG00000017880	SPNS3	protein_coding	gene	ENSSSCG00000017880
12	6740	ENSSSCG00000039673	ASB16	protein_coding	gene	ENSSSCG00000039673
12	742	ENSSSCG00000036358	ENSSSCG00000036358	protein_coding	gene	ENSSSCG00000036358
12	33787	ENSSSCG00000017364	HROB	protein_coding	gene	ENSSSCG00000017364
12	43150	ENSSSCG00000017366	HDAC5	protein_coding	gene	ENSSSCG00000017366
12	37102	ENSSSCG00000017879	SPNS2	protein_coding	gene	ENSSSCG00000017879
12	4752	ENSSSCG00000017365	G6PC3	protein_coding	gene	ENSSSCG00000017365
12	15007	ENSSSCG00000017882	MYBBP1A	protein_coding	gene	ENSSSCG00000017882
12	24031	ENSSSCG00000056031	LSM12	protein_coding	gene	ENSSSCG00000056031
12	3585	ENSSSCG00000017371	TMEM101	protein_coding	gene	ENSSSCG00000017371
12	16005	ENSSSCG00000025414	ENSSSCG00000025414	protein_coding	gene	ENSSSCG00000025414
12	26747	ENSSSCG00000037238	DBF4B	protein_coding	gene	ENSSSCG00000037238
12	3997	ENSSSCG00000017883	GGT6	protein_coding	gene	ENSSSCG00000017883
12	4787	ENSSSCG00000024179	NAGS	protein_coding	gene	ENSSSCG00000024179
12	1164	ENSSSCG00000034396	ENSSSCG00000034396	protein_coding	gene	ENSSSCG00000034396
12	13935	ENSSSCG00000017352	CCDC43	protein_coding	gene	ENSSSCG00000017352
12	20477	ENSSSCG00000017351	MEIOC	protein_coding	gene	ENSSSCG00000017351
12	1022	ENSSSCG00000017730	CDK5R1	protein_coding	gene	ENSSSCG00000017730
12	1768	ENSSSCG00000029838	FZD2	protein_coding	gene	ENSSSCG00000029838
12	675	ENSSSCG00000017802	BHLHA9	protein_coding	gene	ENSSSCG00000017802
12	264	ENSSSCG00000063547	ENSSSCG00000063547	protein_coding	gene	ENSSSCG00000063547
12	16643	ENSSSCG00000063008	ITGA2B	protein_coding	gene	ENSSSCG00000063008
12	318	ENSSSCG00000017811	ENSSSCG00000017811	protein_coding	gene	ENSSSCG00000017811
12	942	ENSSSCG00000038664	OR1D5	protein_coding	gene	ENSSSCG00000038664
12	939	ENSSSCG00000052929	ENSSSCG00000052929	protein_coding	gene	ENSSSCG00000052929
12	927	ENSSSCG00000062387	ENSSSCG00000062387	protein_coding	gene	ENSSSCG00000062387
12	12308	ENSSSCG00000058254	FAM171A2	protein_coding	gene	ENSSSCG00000058254
12	930	ENSSSCG00000047284	ENSSSCG00000047284	protein_coding	gene	ENSSSCG00000047284
12	948	ENSSSCG00000054106	OR3A2	protein_coding	gene	ENSSSCG00000054106
12	948	ENSSSCG00000055634	ENSSSCG00000055634	protein_coding	gene	ENSSSCG00000055634
12	6677	ENSSSCG00000017355	GRN	protein_coding	gene	ENSSSCG00000017355
12	948	ENSSSCG00000058069	ENSSSCG00000058069	protein_coding	gene	ENSSSCG00000058069
12	948	ENSSSCG00000052619	ENSSSCG00000052619	protein_coding	gene	ENSSSCG00000052619
12	10330	ENSSSCG00000017343	GFAP	protein_coding	gene	ENSSSCG00000017343
12	16294	ENSSSCG00000017360	UBTF	protein_coding	gene	ENSSSCG00000017360
12	3242	ENSSSCG00000017344	FAM187A	protein_coding	gene	ENSSSCG00000017344
12	3632	ENSSSCG00000017345	ENSSSCG00000017345	protein_coding	gene	ENSSSCG00000017345
12	14549	ENSSSCG00000056284	XAF1	protein_coding	gene	ENSSSCG00000056284
12	28044	ENSSSCG00000038989	CRK	protein_coding	gene	ENSSSCG00000038989
12	43383	ENSSSCG00000017346	EFTUD2	protein_coding	gene	ENSSSCG00000017346
12	81994	ENSSSCG00000058778	UBE2G1	protein_coding	gene	ENSSSCG00000058778
12	6047	ENSSSCG00000017362	ATXN7L3	protein_coding	gene	ENSSSCG00000017362
12	510	ENSSSCG00000032455	ENSSSCG00000032455	protein_coding	gene	ENSSSCG00000032455
12	4483	ENSSSCG00000022837	TMUB2	protein_coding	gene	ENSSSCG00000022837
12	7384	ENSSSCG00000017347	HIGD1B	protein_coding	gene	ENSSSCG00000017347
12	50704	ENSSSCG00000017258	FAM20A	protein_coding	gene	ENSSSCG00000017258
12	19027	ENSSSCG00000017259	PRKAR1A	protein_coding	gene	ENSSSCG00000017259
12	36704	ENSSSCG00000017260	WIPI1	protein_coding	gene	ENSSSCG00000017260
12	45211	ENSSSCG00000017328	ARHGAP27	protein_coding	gene	ENSSSCG00000017328
12	39977	ENSSSCG00000017330	MAP3K14	protein_coding	gene	ENSSSCG00000017330
12	91119	ENSSSCG00000017261	ARSG	protein_coding	gene	ENSSSCG00000017261
12	2502	ENSSSCG00000017331	ENSSSCG00000017331	protein_coding	gene	ENSSSCG00000017331
12	17359	ENSSSCG00000017262	SLC16A6	protein_coding	gene	ENSSSCG00000017262
12	26597	ENSSSCG00000017333	FMNL1	protein_coding	gene	ENSSSCG00000017333
12	11758	ENSSSCG00000017264	AMZ2	protein_coding	gene	ENSSSCG00000017264
12	6868	ENSSSCG00000017335	HEXIM2	protein_coding	gene	ENSSSCG00000017335
12	43979	ENSSSCG00000039336	GNA13	protein_coding	gene	ENSSSCG00000039336
12	72656	ENSSSCG00000035402	RGS9	protein_coding	gene	ENSSSCG00000035402
12	8799	ENSSSCG00000017337	ACBD4	protein_coding	gene	ENSSSCG00000017337
12	20982	ENSSSCG00000017338	PLCD3	protein_coding	gene	ENSSSCG00000017338
12	34072	ENSSSCG00000017339	NMT1	protein_coding	gene	ENSSSCG00000017339
12	19630	ENSSSCG00000017340	DCAKD	protein_coding	gene	ENSSSCG00000017340
12	7768	ENSSSCG00000039101	C1QL1	protein_coding	gene	ENSSSCG00000039101
12	10546	ENSSSCG00000039947	KCNJ2	protein_coding	gene	ENSSSCG00000039947
12	164991	ENSSSCG00000034358	KCNJ16	protein_coding	gene	ENSSSCG00000034358
12	123676	ENSSSCG00000017254	MAP2K6	protein_coding	gene	ENSSSCG00000017254
12	85189	ENSSSCG00000017255	ABCA5	protein_coding	gene	ENSSSCG00000017255
12	48849	ENSSSCG00000055960	ENSSSCG00000055960	protein_coding	gene	ENSSSCG00000055960
12	60712	ENSSSCG00000017256	ABCA6	protein_coding	gene	ENSSSCG00000017256
12	64826	ENSSSCG00000017257	ABCA9	protein_coding	gene	ENSSSCG00000017257
12	74058	ENSSSCG00000026473	ABCA8	protein_coding	gene	ENSSSCG00000026473
12	33223	ENSSSCG00000030211	NBR1	protein_coding	gene	ENSSSCG00000030211
12	68649	ENSSSCG00000022101	BRCA1	protein_coding	gene	ENSSSCG00000022101
12	12226	ENSSSCG00000053889	ENSSSCG00000053889	protein_coding	gene	ENSSSCG00000053889
12	3609	ENSSSCG00000029460	RND2	protein_coding	gene	ENSSSCG00000029460
12	8919	ENSSSCG00000024059	VAT1	protein_coding	gene	ENSSSCG00000024059
12	10928	ENSSSCG00000029763	IFI35	protein_coding	gene	ENSSSCG00000029763
12	2288	ENSSSCG00000025507	RPL27	protein_coding	gene	ENSSSCG00000025507
12	11051	ENSSSCG00000035057	RUNDC1	protein_coding	gene	ENSSSCG00000035057
12	6805	ENSSSCG00000035199	PTGES3L	protein_coding	gene	ENSSSCG00000035199
12	8578	ENSSSCG00000037979	AARSD1	protein_coding	gene	ENSSSCG00000037979
12	10528	ENSSSCG00000036449	G6PC1	protein_coding	gene	ENSSSCG00000036449
12	13316	ENSSSCG00000017383	ENSSSCG00000017383	protein_coding	gene	ENSSSCG00000017383
12	11267	ENSSSCG00000037487	ENSSSCG00000037487	protein_coding	gene	ENSSSCG00000037487
12	6315	ENSSSCG00000017384	AOC2	protein_coding	gene	ENSSSCG00000017384
12	7446	ENSSSCG00000017385	PSME3	protein_coding	gene	ENSSSCG00000017385
12	12418	ENSSSCG00000017386	BECN1	protein_coding	gene	ENSSSCG00000017386
12	9193	ENSSSCG00000040866	CNTD1	protein_coding	gene	ENSSSCG00000040866
12	1155	ENSSSCG00000057849	COA3	protein_coding	gene	ENSSSCG00000057849
12	16702	ENSSSCG00000060121	WNK4	protein_coding	gene	ENSSSCG00000060121
12	5702	ENSSSCG00000034782	VPS25	protein_coding	gene	ENSSSCG00000034782
12	2274	ENSSSCG00000017389	RAMP2	protein_coding	gene	ENSSSCG00000017389
12	26453	ENSSSCG00000017382	EZH1	protein_coding	gene	ENSSSCG00000017382
12	15404	ENSSSCG00000017393	CNTNAP1	protein_coding	gene	ENSSSCG00000017393
12	3065	ENSSSCG00000017392	CCR10	protein_coding	gene	ENSSSCG00000017392
12	11004	ENSSSCG00000017391	PLEKHH3	protein_coding	gene	ENSSSCG00000017391
12	5112	ENSSSCG00000059397	TUBG2	protein_coding	gene	ENSSSCG00000059397
12	64216	ENSSSCG00000017395	RETREG3	protein_coding	gene	ENSSSCG00000017395
12	10102	ENSSSCG00000036106	TUBG1	protein_coding	gene	ENSSSCG00000036106
12	5856	ENSSSCG00000017396	PSMC3IP	protein_coding	gene	ENSSSCG00000017396
12	7766	ENSSSCG00000017397	MLX	protein_coding	gene	ENSSSCG00000017397
12	4423	ENSSSCG00000017398	COASY	protein_coding	gene	ENSSSCG00000017398
12	2493	ENSSSCG00000035147	HSD17B1	protein_coding	gene	ENSSSCG00000035147
12	8427	ENSSSCG00000046466	NAGLU	protein_coding	gene	ENSSSCG00000046466
12	381491	ENSSSCG00000017268	PRKCA	protein_coding	gene	ENSSSCG00000017268
12	39474	ENSSSCG00000036461	CACNG5	protein_coding	gene	ENSSSCG00000036461
12	61096	ENSSSCG00000037202	CACNG4	protein_coding	gene	ENSSSCG00000037202
12	18588	ENSSSCG00000017271	CACNG1	protein_coding	gene	ENSSSCG00000017271
12	159813	ENSSSCG00000017272	HELZ	protein_coding	gene	ENSSSCG00000017272
12	37434	ENSSSCG00000017273	PSMD12	protein_coding	gene	ENSSSCG00000017273
12	22726	ENSSSCG00000054188	NOL11	protein_coding	gene	ENSSSCG00000054188
12	142073	ENSSSCG00000033528	BPTF	protein_coding	gene	ENSSSCG00000033528
12	5441	ENSSSCG00000032181	C17orf58	protein_coding	gene	ENSSSCG00000032181
12	13660	ENSSSCG00000029005	KPNA2	protein_coding	gene	ENSSSCG00000029005
12	123408	ENSSSCG00000032176	SMURF2	protein_coding	gene	ENSSSCG00000032176
12	64633	ENSSSCG00000028925	CEP95	protein_coding	gene	ENSSSCG00000028925
12	8792	ENSSSCG00000032092	DDX5	protein_coding	gene	ENSSSCG00000032092
12	19027	ENSSSCG00000036057	POLG2	protein_coding	gene	ENSSSCG00000036057
12	24629	ENSSSCG00000032612	MILR1	protein_coding	gene	ENSSSCG00000032612
12	74250	ENSSSCG00000017277	PECAM1	protein_coding	gene	ENSSSCG00000017277
12	104710	ENSSSCG00000017278	TEX2	protein_coding	gene	ENSSSCG00000017278
12	24577	ENSSSCG00000062259	ICAM2	protein_coding	gene	ENSSSCG00000062259
12	4150	ENSSSCG00000056561	PRR29	protein_coding	gene	ENSSSCG00000056561
12	45408	ENSSSCG00000017282	SCN4A	protein_coding	gene	ENSSSCG00000017282
12	3432	ENSSSCG00000017283	CD79B	protein_coding	gene	ENSSSCG00000017283
12	1788	ENSSSCG00000034212	GH1	protein_coding	gene	ENSSSCG00000034212
12	8533	ENSSSCG00000017285	ENSSSCG00000017285	protein_coding	gene	ENSSSCG00000017285
12	10171	ENSSSCG00000041822	SMARCD2	protein_coding	gene	ENSSSCG00000041822
12	7680	ENSSSCG00000017288	FTSJ3	protein_coding	gene	ENSSSCG00000017288
12	4355	ENSSSCG00000017287	PSMC5	protein_coding	gene	ENSSSCG00000017287
12	50977	ENSSSCG00000017289	DDX42	protein_coding	gene	ENSSSCG00000017289
12	26952	ENSSSCG00000028698	CCDC47	protein_coding	gene	ENSSSCG00000028698
12	31777	ENSSSCG00000017290	STRADA	protein_coding	gene	ENSSSCG00000017290
12	4728	ENSSSCG00000040509	LIMD2	protein_coding	gene	ENSSSCG00000040509
12	68603	ENSSSCG00000024813	MAP3K3	protein_coding	gene	ENSSSCG00000024813
12	5204	ENSSSCG00000036944	TACO1	protein_coding	gene	ENSSSCG00000036944
12	31384	ENSSSCG00000017294	DCAF7	protein_coding	gene	ENSSSCG00000017294
12	20992	ENSSSCG00000017295	KCNH6	protein_coding	gene	ENSSSCG00000017295
12	9356	ENSSSCG00000023612	ENSSSCG00000023612	protein_coding	gene	ENSSSCG00000023612
12	20217	ENSSSCG00000017296	ACE	protein_coding	gene	ENSSSCG00000017296
12	10298	ENSSSCG00000017297	CYB561	protein_coding	gene	ENSSSCG00000017297
12	360229	ENSSSCG00000017298	TANC2	protein_coding	gene	ENSSSCG00000017298
12	605	ENSSSCG00000039015	ENSSSCG00000039015	protein_coding	gene	ENSSSCG00000039015
12	82912	ENSSSCG00000017299	MARCHF10	protein_coding	gene	ENSSSCG00000017299
12	59804	ENSSSCG00000017300	MRC2	protein_coding	gene	ENSSSCG00000017300
12	127104	ENSSSCG00000017301	TLK2	protein_coding	gene	ENSSSCG00000017301
12	17179	ENSSSCG00000033421	ENSSSCG00000033421	protein_coding	gene	ENSSSCG00000033421
12	56948	ENSSSCG00000017304	EFCAB3	protein_coding	gene	ENSSSCG00000017304
12	78433	ENSSSCG00000049121	EFCAB13	protein_coding	gene	ENSSSCG00000049121
12	58779	ENSSSCG00000017306	ITGB3	protein_coding	gene	ENSSSCG00000017306
12	16743	ENSSSCG00000017307	MYL4	protein_coding	gene	ENSSSCG00000017307
12	71360	ENSSSCG00000017308	CDC27	protein_coding	gene	ENSSSCG00000017308
12	193467	ENSSSCG00000017310	KANSL1	protein_coding	gene	ENSSSCG00000017310
12	115787	ENSSSCG00000017311	MAPT	protein_coding	gene	ENSSSCG00000017311
12	54266	ENSSSCG00000017313	CRHR1	protein_coding	gene	ENSSSCG00000017313
12	1038	ENSSSCG00000054353	ENSSSCG00000054353	protein_coding	gene	ENSSSCG00000054353
12	15391	ENSSSCG00000031893	ENSSSCG00000031893	protein_coding	gene	ENSSSCG00000031893
12	246275	ENSSSCG00000017316	NSF	protein_coding	gene	ENSSSCG00000017316
12	52301	ENSSSCG00000017317	WNT3	protein_coding	gene	ENSSSCG00000017317
12	24386	ENSSSCG00000035524	WNT9B	protein_coding	gene	ENSSSCG00000035524
12	2783	ENSSSCG00000042533	ENSSSCG00000042533	protein_coding	gene	ENSSSCG00000042533
12	21205	ENSSSCG00000030183	GOSR2	protein_coding	gene	ENSSSCG00000030183
12	2139	ENSSSCG00000017336	HEXIM1	protein_coding	gene	ENSSSCG00000017336
12	2088	ENSSSCG00000017314	SPPL2C	protein_coding	gene	ENSSSCG00000017314
12	1158	ENSSSCG00000017320	RPRML	protein_coding	gene	ENSSSCG00000017320
12	80007	ENSSSCG00000017357	GPATCH8	protein_coding	gene	ENSSSCG00000017357
12	278468	ENSSSCG00000017274	PITPNC1	protein_coding	gene	ENSSSCG00000017274
12	81362	ENSSSCG00000039909	ERN1	protein_coding	gene	ENSSSCG00000039909
12	9541	ENSSSCG00000017978	ALOX15B	protein_coding	gene	ENSSSCG00000017978
12	1449	ENSSSCG00000038726	RANGRF	protein_coding	gene	ENSSSCG00000038726
12	10347	ENSSSCG00000022395	SLC25A35	protein_coding	gene	ENSSSCG00000022395
12	12069	ENSSSCG00000036328	DRG2	protein_coding	gene	ENSSSCG00000036328
12	10900	ENSSSCG00000028048	ARHGEF15	protein_coding	gene	ENSSSCG00000028048
12	8054	ENSSSCG00000024926	ASGR1	protein_coding	gene	ENSSSCG00000024926
12	2563	ENSSSCG00000034958	MIS12	protein_coding	gene	ENSSSCG00000034958
12	16798	ENSSSCG00000031530	DERL2	protein_coding	gene	ENSSSCG00000031530
12	16452	ENSSSCG00000037336	GID4	protein_coding	gene	ENSSSCG00000037336
12	15623	ENSSSCG00000028712	ATPAF2	protein_coding	gene	ENSSSCG00000028712
12	18673	ENSSSCG00000037557	DRC3	protein_coding	gene	ENSSSCG00000037557
12	77071	ENSSSCG00000038639	TOM1L2	protein_coding	gene	ENSSSCG00000038639
12	2344	ENSSSCG00000017913	ENSSSCG00000017913	protein_coding	gene	ENSSSCG00000017913
12	5588	ENSSSCG00000017915	VMO1	protein_coding	gene	ENSSSCG00000017915
12	1627	ENSSSCG00000017914	GLTPD2	protein_coding	gene	ENSSSCG00000017914
12	7066	ENSSSCG00000031112	TM4SF5	protein_coding	gene	ENSSSCG00000031112
12	5770	ENSSSCG00000017921	ZMYND15	protein_coding	gene	ENSSSCG00000017921
12	4661	ENSSSCG00000017920	ENSSSCG00000017920	protein_coding	gene	ENSSSCG00000017920
12	1757	ENSSSCG00000017919	MED11	protein_coding	gene	ENSSSCG00000017919
12	8565	ENSSSCG00000017918	ARRB2	protein_coding	gene	ENSSSCG00000017918
12	684	ENSSSCG00000033819	ENSSSCG00000033819	protein_coding	gene	ENSSSCG00000033819
12	55327	ENSSSCG00000017924	PELP1	protein_coding	gene	ENSSSCG00000017924
12	7204	ENSSSCG00000027100	MED31	protein_coding	gene	ENSSSCG00000027100
12	2460	ENSSSCG00000035820	TXNDC17	protein_coding	gene	ENSSSCG00000035820
12	7571	ENSSSCG00000028166	ENSSSCG00000028166	protein_coding	gene	ENSSSCG00000028166
12	1552	ENSSSCG00000021434	ENSSSCG00000021434	protein_coding	gene	ENSSSCG00000021434
12	5135	ENSSSCG00000028850	RPL26	protein_coding	gene	ENSSSCG00000028850
12	155559	ENSSSCG00000017890	PITPNM3	protein_coding	gene	ENSSSCG00000017890
12	83283	ENSSSCG00000017986	NDEL1	protein_coding	gene	ENSSSCG00000017986
12	10468	ENSSSCG00000017980	ALOX12B	protein_coding	gene	ENSSSCG00000017980
12	21676	ENSSSCG00000017981	ALOXE3	protein_coding	gene	ENSSSCG00000017981
12	3669	ENSSSCG00000060339	HES7	protein_coding	gene	ENSSSCG00000060339
12	12360	ENSSSCG00000017983	PER1	protein_coding	gene	ENSSSCG00000017983
12	8712	ENSSSCG00000017923	ALOX15	protein_coding	gene	ENSSSCG00000017923
12	59580	ENSSSCG00000061997	ENSSSCG00000061997	protein_coding	gene	ENSSSCG00000061997
12	3832	ENSSSCG00000034868	VAMP2	protein_coding	gene	ENSSSCG00000034868
12	13094	ENSSSCG00000060177	ALOX12	protein_coding	gene	ENSSSCG00000060177
12	1739	ENSSSCG00000017929	RNASEK	protein_coding	gene	ENSSSCG00000017929
12	2952	ENSSSCG00000017928	C17orf49	protein_coding	gene	ENSSSCG00000017928
12	3733	ENSSSCG00000027528	TMEM107	protein_coding	gene	ENSSSCG00000027528
12	5767	ENSSSCG00000017927	BCL6B	protein_coding	gene	ENSSSCG00000017927
12	13049	ENSSSCG00000028924	AURKB	protein_coding	gene	ENSSSCG00000028924
12	4458	ENSSSCG00000017926	SLC16A13	protein_coding	gene	ENSSSCG00000017926
12	3018	ENSSSCG00000017925	SLC16A11	protein_coding	gene	ENSSSCG00000017925
12	14562	ENSSSCG00000017988	CCDC42	protein_coding	gene	ENSSSCG00000017988
12	58004	ENSSSCG00000017990	PIK3R6	protein_coding	gene	ENSSSCG00000017990
12	2221	ENSSSCG00000056060	CLEC10A	protein_coding	gene	ENSSSCG00000056060
12	75284	ENSSSCG00000017991	PIK3R5	protein_coding	gene	ENSSSCG00000017991
12	25912	ENSSSCG00000026818	CTC1	protein_coding	gene	ENSSSCG00000026818
12	41886	ENSSSCG00000017932	ASGR2	protein_coding	gene	ENSSSCG00000017932
12	202722	ENSSSCG00000017993	NTN1	protein_coding	gene	ENSSSCG00000017993
12	387	ENSSSCG00000014178	ENSSSCG00000014178	protein_coding	gene	ENSSSCG00000014178
12	247652	ENSSSCG00000034964	STX8	protein_coding	gene	ENSSSCG00000034964
12	4964	ENSSSCG00000017893	PIMREG	protein_coding	gene	ENSSSCG00000017893
12	37013	ENSSSCG00000017994	CFAP52	protein_coding	gene	ENSSSCG00000017994
12	13754	ENSSSCG00000022026	AIPL1	protein_coding	gene	ENSSSCG00000022026
12	42456	ENSSSCG00000017894	WSCD1	protein_coding	gene	ENSSSCG00000017894
12	56774	ENSSSCG00000017995	USP43	protein_coding	gene	ENSSSCG00000017995
12	20270	ENSSSCG00000017996	DHRS7C	protein_coding	gene	ENSSSCG00000017996
12	12235	ENSSSCG00000043177	GSG1L2	protein_coding	gene	ENSSSCG00000043177
12	58046	ENSSSCG00000017998	GLP2R	protein_coding	gene	ENSSSCG00000017998
12	10073	ENSSSCG00000037991	RCVRN	protein_coding	gene	ENSSSCG00000037991
12	221009	ENSSSCG00000039056	GAS7	protein_coding	gene	ENSSSCG00000039056
12	5006	ENSSSCG00000049011	ENSSSCG00000049011	protein_coding	gene	ENSSSCG00000049011
12	19366	ENSSSCG00000039064	DHX33	protein_coding	gene	ENSSSCG00000039064
12	7275	ENSSSCG00000035048	C1QBP	protein_coding	gene	ENSSSCG00000035048
12	9613	ENSSSCG00000036311	RPAIN	protein_coding	gene	ENSSSCG00000036311
12	39529	ENSSSCG00000033706	NUP88	protein_coding	gene	ENSSSCG00000033706
12	255981	ENSSSCG00000017895	RABEP1	protein_coding	gene	ENSSSCG00000017895
12	20657	ENSSSCG00000017896	SCIMP	protein_coding	gene	ENSSSCG00000017896
12	11786	ENSSSCG00000017897	ENSSSCG00000017897	protein_coding	gene	ENSSSCG00000017897
12	5128	ENSSSCG00000022999	ZNF232	protein_coding	gene	ENSSSCG00000022999
12	26939	ENSSSCG00000017900	KIF1C	protein_coding	gene	ENSSSCG00000017900
12	6972	ENSSSCG00000017901	INCA1	protein_coding	gene	ENSSSCG00000017901
12	16904	ENSSSCG00000017902	CAMTA2	protein_coding	gene	ENSSSCG00000017902
12	4864	ENSSSCG00000053757	SPAG7	protein_coding	gene	ENSSSCG00000053757
12	6884	ENSSSCG00000017904	ENO3	protein_coding	gene	ENSSSCG00000017904
12	3513	ENSSSCG00000017907	PFN1	protein_coding	gene	ENSSSCG00000017907
12	4867	ENSSSCG00000017906	ENSSSCG00000017906	protein_coding	gene	ENSSSCG00000017906
12	4743	ENSSSCG00000032472	SLC25A11	protein_coding	gene	ENSSSCG00000032472
12	6215	ENSSSCG00000017160	CBX4	protein_coding	gene	ENSSSCG00000017160
12	10385	ENSSSCG00000017220	OTOP3	protein_coding	gene	ENSSSCG00000017220
12	3407	ENSSSCG00000034146	CBX8	protein_coding	gene	ENSSSCG00000034146
12	2557	ENSSSCG00000058627	ENSSSCG00000058627	protein_coding	gene	ENSSSCG00000058627
12	5050	ENSSSCG00000017909	CHRNE	protein_coding	gene	ENSSSCG00000017909
12	3851	ENSSSCG00000017236	CD300C	protein_coding	gene	ENSSSCG00000017236
12	2112	ENSSSCG00000051822	C17orf107	protein_coding	gene	ENSSSCG00000051822
12	8912	ENSSSCG00000017237	CD300LB	protein_coding	gene	ENSSSCG00000017237
12	5158	ENSSSCG00000017251	SOX9	protein_coding	gene	ENSSSCG00000017251
12	50395	ENSSSCG00000017917	MINK1	protein_coding	gene	ENSSSCG00000017917
12	33203	ENSSSCG00000022317	SLC38A10	protein_coding	gene	ENSSSCG00000022317
12	1922	ENSSSCG00000039183	NDUFAF8	protein_coding	gene	ENSSSCG00000039183
12	9783	ENSSSCG00000028593	TEPSIN	protein_coding	gene	ENSSSCG00000028593
12	13863	ENSSSCG00000017239	RPL38	protein_coding	gene	ENSSSCG00000017239
12	15842	ENSSSCG00000033918	ENSSSCG00000033918	protein_coding	gene	ENSSSCG00000033918
12	43048	ENSSSCG00000017238	TTYH2	protein_coding	gene	ENSSSCG00000017238
12	1022	ENSSSCG00000044039	ENSSSCG00000044039	protein_coding	gene	ENSSSCG00000044039
12	9263	ENSSSCG00000039807	ENSSSCG00000039807	protein_coding	gene	ENSSSCG00000039807
12	2976	ENSSSCG00000037364	ENSSSCG00000037364	protein_coding	gene	ENSSSCG00000037364
12	21611	ENSSSCG00000040989	GPRC5C	protein_coding	gene	ENSSSCG00000040989
12	37094	ENSSSCG00000033518	LLGL2	protein_coding	gene	ENSSSCG00000033518
12	7696	ENSSSCG00000036852	TSEN54	protein_coding	gene	ENSSSCG00000036852
12	8309	ENSSSCG00000027923	GPR142	protein_coding	gene	ENSSSCG00000027923
12	27731	ENSSSCG00000035852	CSNK1D	protein_coding	gene	ENSSSCG00000035852
12	14587	ENSSSCG00000040578	CASKIN2	protein_coding	gene	ENSSSCG00000040578
12	4981	ENSSSCG00000059713	BTBD17	protein_coding	gene	ENSSSCG00000059713
12	6673	ENSSSCG00000024018	SLC16A3	protein_coding	gene	ENSSSCG00000024018
12	13896	ENSSSCG00000017912	PLD2	protein_coding	gene	ENSSSCG00000017912
12	27310	ENSSSCG00000021724	KIF19	protein_coding	gene	ENSSSCG00000021724
12	1283	ENSSSCG00000056576	C17orf114	protein_coding	gene	ENSSSCG00000056576
12	35250	ENSSSCG00000034608	TMEM94	protein_coding	gene	ENSSSCG00000034608
12	56513	ENSSSCG00000024416	MYH13	protein_coding	gene	ENSSSCG00000024416
12	23432	ENSSSCG00000024357	DNAI2	protein_coding	gene	ENSSSCG00000024357
12	97592	ENSSSCG00000029553	CCDC57	protein_coding	gene	ENSSSCG00000029553
12	17053	ENSSSCG00000029944	FASN	protein_coding	gene	ENSSSCG00000029944
12	21607	ENSSSCG00000021040	SLC26A11	protein_coding	gene	ENSSSCG00000021040
12	6537	ENSSSCG00000017152	SGSH	protein_coding	gene	ENSSSCG00000017152
12	16551	ENSSSCG00000017154	CARD14	protein_coding	gene	ENSSSCG00000017154
12	28296	ENSSSCG00000017155	EIF4A3	protein_coding	gene	ENSSSCG00000017155
12	32905	ENSSSCG00000018005	MYH8	protein_coding	gene	ENSSSCG00000018005
12	22398	ENSSSCG00000017156	GAA	protein_coding	gene	ENSSSCG00000017156
12	42069	ENSSSCG00000017158	CCDC40	protein_coding	gene	ENSSSCG00000017158
12	8531	ENSSSCG00000017159	ENSSSCG00000017159	protein_coding	gene	ENSSSCG00000017159
12	23745	ENSSSCG00000029441	ENSSSCG00000029441	protein_coding	gene	ENSSSCG00000029441
12	43796	ENSSSCG00000046071	ENSSSCG00000046071	protein_coding	gene	ENSSSCG00000046071
